,State,statename,Date,tot_death,tot_cases,new_death,New_case,tot_deaths_per_100k,tot_cases_per_100k,new_deaths_per_100k,new_cases_per_100k,Distributed,Dist_Per_100K,Administered,Admin_Per_100K,Series_Complete_Yes,Series_Complete_Pop_Pct,Additional_Doses,Second_Booster,Administered_Bivalent
1401,DC,District of Columbia,2021-08-11,1149,51853,0,995,162.8058,7347.2297,0.0,140.985,1105425.0,156631.0,917068.0,129943.0,393767.0,55.8,0.0,0.0,0.0
1402,DC,District of Columbia,2021-08-18,1153,53024,4,1171,163.3725,7513.1527,0.5668,165.923,1116715.0,158231.0,927179.0,131375.0,397455.0,56.3,0.0,0.0,0.0
1403,DC,District of Columbia,2021-08-25,1155,54156,2,1132,163.6559,7673.5497,0.2834,160.397,1128065.0,159839.0,937228.0,132799.0,401040.0,56.8,0.0,0.0,0.0
1404,DC,District of Columbia,2021-09-01,1161,55570,6,1414,164.5061,7873.9042,0.8502,200.3545,1166135.0,165234.0,948637.0,134416.0,404881.0,57.4,0.0,0.0,0.0
1405,DC,District of Columbia,2021-09-08,1163,56694,2,1124,164.7895,8033.1676,0.2834,159.2634,1180385.0,167253.0,962132.0,136328.0,409924.0,58.1,0.0,0.0,0.0
1406,DC,District of Columbia,2021-09-15,1167,58440,4,1746,165.3562,8280.5643,0.5668,247.3967,1193015.0,169042.0,972985.0,137866.0,414854.0,58.8,0.0,0.0,0.0
1407,DC,District of Columbia,2021-09-22,1171,59849,4,1409,165.923,8480.2104,0.5668,199.646,1205095.0,170754.0,983631.0,139374.0,419039.0,59.4,0.0,0.0,0.0
1408,DC,District of Columbia,2021-09-29,1174,60996,3,1147,166.3481,8642.7328,0.4251,162.5224,1218055.0,172590.0,997276.0,141307.0,423979.0,60.1,0.0,0.0,0.0
1409,DC,District of Columbia,2021-10-06,1180,61978,6,982,167.1983,8781.8757,0.8502,139.143,1228465.0,174065.0,1011741.0,143357.0,427525.0,60.6,0.0,0.0,0.0
1410,DC,District of Columbia,2021-10-13,1183,62750,3,772,167.6233,8891.263,0.4251,109.3873,1246235.0,176583.0,1024686.0,145191.0,430989.0,61.1,0.0,0.0,0.0
1411,DC,District of Columbia,2021-10-20,1185,63400,2,650,167.9067,8983.3638,0.2834,92.1007,1268815.0,179783.0,1038530.0,147153.0,434676.0,61.6,19955.0,0.0,0.0
1412,DC,District of Columbia,2021-10-27,1187,63990,2,590,168.1901,9066.9629,0.2834,83.5991,1296435.0,183696.0,1055341.0,149535.0,438857.0,62.2,25276.0,0.0,0.0
1413,DC,District of Columbia,2021-11-03,1193,64602,6,612,169.0403,9153.6793,0.8502,86.7164,1331515.0,188667.0,1080466.0,153095.0,442466.0,62.7,36974.0,0.0,0.0
1414,DC,District of Columbia,2021-11-10,1193,65159,0,557,169.0403,9232.6025,0.0,78.9232,1373225.0,194577.0,1104093.0,156443.0,446165.0,63.2,48106.0,0.0,0.0
1415,DC,District of Columbia,2021-11-17,1195,65793,2,634,169.3237,9322.4362,0.2834,89.8336,1418865.0,201044.0,1128409.0,159888.0,448988.0,63.6,58373.0,0.0,0.0
1416,DC,District of Columbia,2021-11-24,1196,66510,1,717,169.4653,9424.0304,0.1417,101.5942,1450815.0,205571.0,1154472.0,163581.0,452301.0,64.1,69809.0,0.0,0.0
1417,DC,District of Columbia,2021-12-01,1196,67047,0,537,169.4653,9500.1197,0.0,76.0894,1466985.0,207862.0,1168032.0,165502.0,456118.0,64.6,76635.0,0.0,0.0
1418,DC,District of Columbia,2021-12-08,1197,68262,1,1215,169.607,9672.2773,0.1417,172.1575,1496605.0,212059.0,1194777.0,169292.0,462732.0,65.6,88137.0,0.0,0.0
1419,DC,District of Columbia,2021-12-15,1203,69867,6,1605,170.4572,9899.6952,0.8502,227.418,1533895.0,217343.0,1226664.0,173810.0,468297.0,66.4,101910.0,0.0,0.0
1420,DC,District of Columbia,2021-12-22,1207,77661,4,7794,171.024,11004.0538,0.5668,1104.3586,1573815.0,222999.0,1258257.0,178287.0,473057.0,67.0,115525.0,0.0,0.0
1421,DC,District of Columbia,2021-12-29,1210,92045,3,14384,171.4491,13042.1722,0.4251,2038.1184,1600875.0,226833.0,1281871.0,181633.0,476149.0,67.5,126110.0,0.0,0.0
1422,DC,District of Columbia,2022-01-05,1222,106819,12,14774,173.1494,15135.551,1.7003,2093.3788,1611055.0,228276.0,1303997.0,184768.0,478939.0,67.9,135687.0,0.0,0.0
1423,DC,District of Columbia,2022-01-12,1240,118802,18,11983,175.6999,16833.4635,2.5505,1697.9124,1662315.0,235539.0,1325093.0,187757.0,481836.0,68.3,144087.0,0.0,0.0
1424,DC,District of Columbia,2022-01-19,1263,126187,23,7385,178.9588,17879.8695,3.2589,1046.406,1690885.0,239587.0,1344400.0,190493.0,489147.0,69.3,151857.0,0.0,0.0
1425,DC,District of Columbia,2022-01-26,1282,129479,19,3292,181.651,18346.3243,2.6922,466.4548,1704685.0,241543.0,1360260.0,192740.0,491973.0,69.7,157878.0,0.0,0.0
1426,DC,District of Columbia,2022-02-02,1290,131093,8,1614,182.7845,18575.0175,1.1335,228.6932,1717785.0,243399.0,1374315.0,194731.0,494874.0,70.1,162893.0,0.0,0.0
1427,DC,District of Columbia,2022-02-09,1305,132628,15,1535,184.9099,18792.5169,2.1254,217.4994,1732885.0,245538.0,1384960.0,196240.0,497605.0,70.5,166570.0,0.0,0.0
1428,DC,District of Columbia,2022-02-16,1311,133459,6,831,185.7601,18910.2641,0.8502,117.7472,1744145.0,247134.0,1395577.0,197744.0,500368.0,70.9,170084.0,0.0,0.0
1429,DC,District of Columbia,2022-02-23,1317,134114,6,655,186.6103,19003.0733,0.8502,92.8092,1769905.0,250784.0,1410920.0,199918.0,503003.0,71.3,173077.0,0.0,0.0
1430,DC,District of Columbia,2022-03-02,1321,134678,4,564,187.177,19082.9884,0.5668,79.9151,1783205.0,252668.0,1420436.0,201266.0,505267.0,71.6,176361.0,0.0,0.0
1431,DC,District of Columbia,2022-03-09,1324,135086,3,408,187.6021,19140.7993,0.4251,57.8109,1789305.0,253533.0,1428112.0,202354.0,507132.0,71.9,178574.0,0.0,0.0
1432,DC,District of Columbia,2022-03-16,1327,135575,3,489,188.0272,19210.0874,0.4251,69.2881,1796405.0,254539.0,1434113.0,203204.0,508530.0,72.1,180651.0,0.0,0.0
1433,DC,District of Columbia,2022-03-23,1329,136062,2,487,188.3106,19279.0921,0.2834,69.0047,1800705.0,255148.0,1450200.0,205484.0,512360.0,72.6,183904.0,0.0,0.0
1434,DC,District of Columbia,2022-03-30,1331,136598,2,536,188.594,19355.0398,0.2834,75.9477,1809705.0,256423.0,1457054.0,206455.0,513929.0,72.8,186432.0,0.0,0.0
1435,DC,District of Columbia,2022-04-06,1332,137603,1,1005,188.7357,19497.4417,0.1417,142.4019,1824505.0,258520.0,1467955.0,208000.0,515930.0,73.1,189317.0,0.0,0.0
1436,DC,District of Columbia,2022-04-13,1333,139160,1,1557,188.8773,19718.0584,0.1417,220.6167,1846905.0,261694.0,1480452.0,209770.0,518259.0,73.4,192206.0,0.0,0.0
1437,DC,District of Columbia,2022-04-20,1333,140674,0,1514,188.8773,19932.5823,0.0,214.5239,1862705.0,263933.0,1494071.0,211700.0,519997.0,73.7,195204.0,0.0,0.0
1438,DC,District of Columbia,2022-04-27,1340,141943,7,1269,189.8692,20112.3912,0.9919,179.809,1875105.0,265690.0,1505964.0,213385.0,522263.0,74.0,198335.0,0.0,0.0
1439,DC,District of Columbia,2022-05-04,1340,141943,0,0,189.8692,20112.3912,0.0,0.0,1886805.0,267348.0,1579921.0,223864.0,547468.0,77.6,218601.0,0.0,0.0
1440,DC,District of Columbia,2022-05-11,1340,143005,0,1062,189.8692,20262.8697,0.0,150.4784,1902205.0,269530.0,1589157.0,225173.0,549099.0,77.8,220795.0,0.0,0.0
1441,DC,District of Columbia,2022-05-18,1342,146163,2,3158,190.1526,20710.3375,0.2834,447.4679,1915605.0,271429.0,1598695.0,226525.0,550768.0,78.0,222977.0,0.0,0.0
1442,DC,District of Columbia,2022-05-25,1342,148270,0,2107,190.1526,21008.8856,0.0,298.5481,1935905.0,274305.0,1609027.0,227989.0,552645.0,78.3,225649.0,0.0,0.0
1443,DC,District of Columbia,2022-06-01,1343,150303,1,2033,190.2943,21296.9483,0.1417,288.0628,1947705.0,275977.0,1619081.0,229413.0,554637.0,78.6,228528.0,0.0,0.0
1444,DC,District of Columbia,2022-06-08,1348,151978,5,1675,191.0028,21534.2849,0.7085,237.3365,1963805.0,278258.0,1627953.0,230670.0,556563.0,78.9,231012.0,0.0,0.0
1445,DC,District of Columbia,2022-06-15,1348,153436,0,1458,191.0028,21740.8739,0.0,206.589,1978005.0,280270.0,1576687.0,223406.0,535828.0,75.9,216990.0,0.0,0.0
1446,DC,District of Columbia,2022-06-22,1349,155026,1,1590,191.1444,21966.1664,0.1417,225.2926,1996805.0,282934.0,1585134.0,224603.0,537557.0,76.2,219338.0,0.0,0.0
1447,DC,District of Columbia,2022-06-29,1349,156557,0,1531,191.1444,22183.0991,0.0,216.9326,2029005.0,287497.0,1594848.0,225979.0,537548.0,76.2,227742.0,0.0,0.0
1448,DC,District of Columbia,2022-07-06,1351,157303,2,746,191.4278,22288.8024,0.2834,105.7033,2041505.0,289268.0,1601759.0,226959.0,538686.0,76.3,229298.0,0.0,0.0
1449,DC,District of Columbia,2022-07-13,1354,159289,3,1986,191.8529,22570.2056,0.4251,281.4032,2059105.0,291762.0,1613050.0,228559.0,540890.0,76.6,232300.0,0.0,0.0
1450,DC,District of Columbia,2022-07-20,1363,160723,9,1434,193.1282,22773.3939,1.2752,203.1884,2076105.0,294170.0,1620078.0,229554.0,542489.0,76.9,234483.0,0.0,0.0
1451,DC,District of Columbia,2022-07-27,1363,162098,0,1375,193.1282,22968.2224,0.0,194.8285,2089805.0,296112.0,1641158.0,232541.0,547460.0,77.6,238181.0,0.0,0.0
1452,DC,District of Columbia,2022-08-03,1364,163192,1,1094,193.2698,23123.235,0.1417,155.0126,2100305.0,297599.0,1644188.0,232971.0,548372.0,77.7,238923.0,0.0,0.0
1453,DC,District of Columbia,2022-08-10,1369,164022,5,830,193.9783,23240.8406,0.7085,117.6056,2113905.0,299526.0,1656528.0,234719.0,551343.0,78.1,241374.0,0.0,0.0
1454,DC,District of Columbia,2022-08-17,1374,164724,5,702,194.6868,23340.3094,0.7085,99.4688,2125905.0,301227.0,1667503.0,236274.0,554105.0,78.5,243809.0,0.0,0.0
1455,DC,District of Columbia,2022-08-24,1376,165573,2,849,194.9702,23460.6071,0.2834,120.2977,2134805.0,302488.0,1669558.0,236565.0,554866.0,78.6,244470.0,0.0,0.0
1456,DC,District of Columbia,2022-08-31,1381,166166,5,593,195.6786,23544.6313,0.7085,84.0242,2148505.0,304429.0,1675322.0,237382.0,556418.0,78.8,245742.0,0.0,0.0
1457,DC,District of Columbia,2022-09-07,1382,166724,1,558,195.8203,23623.6962,0.1417,79.0649,2175205.0,308212.0,1680956.0,238180.0,557746.0,79.0,246812.0,0.0,0.0
1458,DC,District of Columbia,2022-09-14,1382,167242,0,518,195.8203,23697.0934,0.0,73.3972,2228705.0,315793.0,1687071.0,239047.0,559905.0,79.3,248515.0,0.0,1901.0
1459,DC,District of Columbia,2022-09-21,1383,167857,1,615,195.962,23784.2349,0.1417,87.1415,2273605.0,322155.0,1719915.0,243701.0,565699.0,80.2,254130.0,0.0,25154.0
1460,DC,District of Columbia,2022-09-28,1383,168359,0,502,195.962,23855.365,0.0,71.1301,2312405.0,327653.0,1733425.0,245615.0,568552.0,80.6,256679.0,0.0,34955.0
1461,DC,District of Columbia,2022-10-05,1392,168642,9,283,197.2373,23895.4643,1.2752,40.0992,2357005.0,333972.0,1752091.0,248260.0,572466.0,81.1,260317.0,0.0,48393.0
1462,DC,District of Columbia,2022-10-12,1392,168760,0,118,197.2373,23912.1841,0.0,16.7198,2394405.0,339271.0,1774892.0,251491.0,576442.0,81.7,264249.0,0.0,66705.0
1463,DC,District of Columbia,2022-10-19,1392,169436,0,676,197.2373,24007.9688,0.0,95.7848,2429105.0,344188.0,1792956.0,254050.0,579632.0,82.1,267523.0,0.0,81681.0
1464,DC,District of Columbia,2022-10-26,1392,169709,0,273,197.2373,24046.6511,0.0,38.6823,2455805.0,347971.0,1815498.0,257244.0,583251.0,82.6,271268.0,0.0,99942.0
1465,DC,District of Columbia,2022-11-02,1397,170041,0,332,197.9457,24093.6934,0.0,47.0422,2616415.0,370729.0,1838874.0,260556.0,587061.0,83.2,275280.0,0.0,119155.0
1466,DC,District of Columbia,2022-11-09,1402,170482,0,441,198.6542,24156.1802,0.0,62.4868,2493105.0,353257.0,1858618.0,263354.0,590174.0,83.6,278847.0,0.0,134867.0
1467,DC,District of Columbia,2022-11-16,1403,170750,1,268,198.7959,24194.154,0.1417,37.9738,2518205.0,356813.0,1880587.0,266467.0,593721.0,84.1,282790.0,0.0,153035.0
1468,DC,District of Columbia,2022-11-23,1403,171317,0,567,198.7959,24274.4942,0.0,80.3402,2538205.0,359647.0,1894228.0,268400.0,596073.0,84.5,285319.0,0.0,164084.0
1469,DC,District of Columbia,2022-11-30,1407,171608,4,291,199.3627,24315.727,0.5668,41.2328,2544405.0,360525.0,1897713.0,268893.0,596795.0,84.6,286162.0,0.0,166804.0
1470,DC,District of Columbia,2022-12-07,1407,172044,0,436,199.3627,24377.5053,0.0,61.7783,2562855.0,363140.0,1909510.0,270565.0,598740.0,84.8,288239.0,0.0,176300.0
1471,DC,District of Columbia,2022-12-14,1407,172626,0,582,199.3627,24459.9709,0.0,82.4656,2583475.0,366061.0,1918561.0,271847.0,600292.0,85.1,289976.0,0.0,183398.0
1472,DC,District of Columbia,2022-12-21,1411,173386,4,760,199.9294,24567.6579,0.5668,107.687,2602255.0,368722.0,1922762.0,272443.0,601155.0,85.2,290956.0,0.0,186767.0
1473,DC,District of Columbia,2022-12-28,1411,174010,0,624,199.9294,24656.0746,0.0,88.4167,2617105.0,370827.0,1930871.0,273592.0,602325.0,85.3,292358.0,0.0,192883.0
1474,DC,District of Columbia,2023-01-04,1411,174559,0,549,199.9294,24733.8643,0.0,77.7897,2627365.0,372280.0,1936340.0,274367.0,603189.0,85.5,293452.0,0.0,196931.0
1475,DC,District of Columbia,2023-01-11,1415,175014,4,455,200.4962,24798.3348,0.5668,64.4705,2641475.0,374280.0,2067736.0,292985.0,634322.0,89.9,319268.0,0.0,200250.0
1476,DC,District of Columbia,2023-01-18,1421,175569,6,555,201.3464,24876.9747,0.8502,78.6399,2650295.0,375529.0,2081487.0,294933.0,636040.0,90.1,321402.0,0.0,211561.0
1477,DC,District of Columbia,2023-01-25,1422,176012,1,443,201.4881,24939.7449,0.1417,62.7702,2661495.0,377116.0,2083786.0,295259.0,636441.0,90.2,321910.0,0.0,213155.0
1478,DC,District of Columbia,2023-02-01,1422,176425,0,413,201.4881,24998.2643,0.0,58.5194,2666975.0,377893.0,2087911.0,295843.0,636953.0,90.3,322569.0,0.0,215617.0
1479,DC,District of Columbia,2023-02-08,1425,176845,3,420,201.9131,25057.7755,0.4251,59.5112,2675145.0,379050.0,2092602.0,296508.0,637562.0,90.3,323244.0,0.0,218110.0
1480,DC,District of Columbia,2023-02-15,1426,177215,1,370,202.0548,25110.2021,0.1417,52.4266,2683615.0,380251.0,2094132.0,296725.0,637850.0,90.4,323565.0,0.0,218862.0
1481,DC,District of Columbia,2023-02-22,1427,177504,1,289,202.1965,25151.1515,0.1417,40.9494,2690335.0,381203.0,2100718.0,297658.0,638600.0,90.5,324508.0,0.0,222968.0
1482,DC,District of Columbia,2023-03-01,1430,177714,3,210,202.6216,25180.9071,0.4251,29.7556,2696165.0,382029.0,2101913.0,297827.0,638828.0,90.5,324750.0,0.0,223576.0
1483,DC,District of Columbia,2023-03-08,1432,177945,2,231,202.905,25213.6383,0.2834,32.7312,2709345.0,383896.0,2104626.0,298212.0,639174.0,90.6,325189.0,0.0,224903.0
1484,DC,District of Columbia,2023-03-15,1432,178106,0,161,202.905,25236.4509,0.0,22.8126,2716395.0,384895.0,2108411.0,298748.0,639761.0,90.6,325853.0,0.0,226775.0
1485,DE,Delaware,2020-01-22,0,4,0,4,0.0,0.4108,0.0,0.4108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,DE,Delaware,2020-01-29,0,5,0,1,0.0,0.5135,0.0,0.1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,DE,Delaware,2020-02-05,0,9,0,4,0.0,0.9242,0.0,0.4108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,DE,Delaware,2020-02-12,0,10,0,1,0.0,1.0269,0.0,0.1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,DE,Delaware,2020-02-19,0,11,0,1,0.0,1.1296,0.0,0.1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,DE,Delaware,2020-02-26,0,13,0,2,0.0,1.335,0.0,0.2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,DE,Delaware,2020-03-04,0,13,0,0,0.0,1.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,DE,Delaware,2020-03-11,0,13,0,0,0.0,1.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,DE,Delaware,2020-03-18,0,27,0,14,0.0,2.7727,0.0,1.4377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,DE,Delaware,2020-03-25,1,150,1,123,0.1027,15.4041,0.1027,12.6314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,DE,Delaware,2020-04-01,12,431,11,281,1.2323,44.2612,1.1296,28.8571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,DE,Delaware,2020-04-08,28,1115,16,684,2.8754,114.5041,1.6431,70.2429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,DE,Delaware,2020-04-15,60,2070,32,955,6.1617,212.5772,3.2862,98.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,DE,Delaware,2020-04-22,106,3309,46,1239,10.8856,339.8154,4.7239,127.2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,DE,Delaware,2020-04-29,195,4819,89,1510,20.0254,494.8838,9.1398,155.0684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,DE,Delaware,2020-05-06,270,6007,75,1188,27.7275,616.8846,7.7021,122.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,DE,Delaware,2020-05-13,341,7315,71,1308,35.0188,751.2087,7.2913,134.3241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,DE,Delaware,2020-05-20,418,8426,77,1111,42.9262,865.3021,7.9075,114.0934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,DE,Delaware,2020-05-27,467,9197,49,771,47.9582,944.4794,5.032,79.1773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,DE,Delaware,2020-06-03,503,9839,36,642,51.6552,1010.4091,3.697,65.9297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,DE,Delaware,2020-06-10,534,10241,31,402,54.8387,1051.6922,3.1835,41.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,DE,Delaware,2020-06-17,548,10660,14,419,56.2765,1094.7211,1.4377,43.0289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,DE,Delaware,2020-06-24,564,11044,16,384,57.9196,1134.1557,1.6431,39.4346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,DE,Delaware,2020-07-01,574,11746,10,702,58.9465,1206.2471,1.0269,72.0914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,DE,Delaware,2020-07-08,583,12646,9,900,59.8708,1298.672,0.9242,92.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,DE,Delaware,2020-07-15,595,13477,12,831,61.1031,1384.0109,1.2323,85.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,DE,Delaware,2020-07-22,603,14154,8,677,61.9247,1453.5349,0.8216,69.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,DE,Delaware,2020-07-29,612,14923,9,769,62.8489,1532.5068,0.9242,78.9719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,DE,Delaware,2020-08-05,617,15535,5,612,63.3624,1595.3558,0.5135,62.8489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,DE,Delaware,2020-08-12,624,15993,7,458,64.0812,1642.3897,0.7189,47.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,DE,Delaware,2020-08-19,628,16474,4,481,64.492,1691.7857,0.4108,49.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,DE,Delaware,2020-08-26,631,16989,3,515,64.8001,1744.6732,0.3081,52.8876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,DE,Delaware,2020-09-02,637,17663,6,674,65.4163,1813.8892,0.6162,69.2159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,DE,Delaware,2020-09-09,645,18324,8,661,66.2378,1881.7701,0.8216,67.8809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,DE,Delaware,2020-09-16,650,19049,5,725,66.7513,1956.2235,0.5135,74.4534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,DE,Delaware,2020-09-23,656,19726,6,677,67.3675,2025.7475,0.6162,69.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,DE,Delaware,2020-09-30,669,20494,13,768,68.7025,2104.6167,1.335,78.8692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,DE,Delaware,2020-10-07,681,21480,12,986,69.9348,2205.8733,1.2323,101.2566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,DE,Delaware,2020-10-14,697,22385,16,905,71.5779,2298.8116,1.6431,92.9383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,DE,Delaware,2020-10-21,717,23297,20,912,73.6318,2392.4688,2.0539,93.6572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,DE,Delaware,2020-10-28,739,24294,22,997,75.8911,2494.855,2.2593,102.3862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,DE,Delaware,2020-11-04,766,25419,27,1125,78.6638,2610.3861,2.7727,115.5311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,DE,Delaware,2020-11-11,782,27205,16,1786,80.3069,2793.7981,1.6431,183.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,DE,Delaware,2020-11-18,803,29631,21,2426,82.4635,3042.9344,2.1566,249.1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,DE,Delaware,2020-11-25,831,32815,28,3184,85.339,3369.913,2.8754,326.9786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,DE,Delaware,2020-12-02,860,36566,29,3751,88.3171,3755.1193,2.9781,385.2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,DE,Delaware,2020-12-09,900,42267,40,5701,92.4249,4340.5794,4.1078,585.4601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,DE,Delaware,2020-12-16,963,47982,63,5715,98.8946,4927.4773,6.4697,586.8979,8775.0,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,DE,Delaware,2020-12-23,1039,52402,76,4420,106.6994,5381.386,7.8048,453.9087,31325.0,3217.0,3884.0,399.0,0.0,0.0,0.0,0.0,0.0
1534,DE,Delaware,2020-12-30,1119,56842,80,4440,114.9149,5837.3487,8.2155,455.9626,48825.0,5014.0,8495.0,872.0,0.0,0.0,0.0,0.0,0.0
1535,DE,Delaware,2021-01-06,1182,62123,63,5281,121.3846,6379.6772,6.4697,542.3285,64375.0,6611.0,14835.0,1523.0,0.0,0.0,0.0,0.0,0.0
1536,DE,Delaware,2021-01-13,1263,67717,81,5594,129.7029,6954.1491,8.3182,574.4718,89300.0,9171.0,28413.0,2918.0,0.0,0.0,0.0,0.0,0.0
1537,DE,Delaware,2021-01-20,1345,72409,82,4692,138.1238,7435.9907,8.4209,481.8416,100375.0,10308.0,45640.0,4687.0,0.0,0.0,0.0,0.0,0.0
1538,DE,Delaware,2021-01-27,1426,76446,81,4037,146.4421,7850.5675,8.3182,414.5768,140850.0,14464.0,77449.0,7954.0,0.0,0.0,0.0,0.0,0.0
1539,DE,Delaware,2021-02-03,1490,79588,64,3142,153.0145,8173.2329,6.5724,322.6655,154700.0,15887.0,107544.0,11044.0,0.0,0.0,0.0,0.0,0.0
1540,DE,Delaware,2021-02-10,1544,82157,54,2569,158.56,8437.0546,5.5455,263.8216,183250.0,18819.0,130116.0,13362.0,0.0,0.0,0.0,0.0,0.0
1541,DE,Delaware,2021-02-17,1591,84342,47,2185,163.3866,8661.4416,4.8266,224.387,189050.0,19414.0,155111.0,15929.0,0.0,0.0,0.0,0.0,0.0
1542,DE,Delaware,2021-02-24,1614,86227,23,1885,165.7486,8855.0203,2.362,193.5787,274055.0,28144.0,189836.0,19495.0,0.0,0.0,0.0,0.0,0.0
1543,DE,Delaware,2021-03-03,1639,88192,25,1965,168.3159,9056.8146,2.5674,201.7943,327635.0,33646.0,237669.0,24407.0,0.0,0.0,0.0,0.0,0.0
1544,DE,Delaware,2021-03-10,1665,89630,26,1438,170.986,9204.489,2.6701,147.6744,397815.0,40853.0,285262.0,29295.0,103844.0,10.7,0.0,0.0,0.0
1545,DE,Delaware,2021-03-17,1681,90939,16,1309,172.6291,9338.9158,1.6431,134.4268,461335.0,47376.0,346179.0,35551.0,124533.0,12.8,0.0,0.0,0.0
1546,DE,Delaware,2021-03-24,1698,92511,17,1572,174.3749,9500.3512,1.7458,161.4354,512905.0,52672.0,397204.0,40791.0,135570.0,13.9,0.0,0.0,0.0
1547,DE,Delaware,2021-03-31,1709,94472,11,1961,175.5045,9701.7347,1.1296,201.3835,592965.0,60894.0,463476.0,47596.0,159773.0,16.4,0.0,0.0,0.0
1548,DE,Delaware,2021-04-07,1726,96631,17,2159,177.2503,9923.4517,1.7458,221.717,687675.0,70620.0,528053.0,54228.0,183714.0,18.9,0.0,0.0,0.0
1549,DE,Delaware,2021-04-14,1752,98988,26,2357,179.9204,10165.5021,2.6701,242.0504,761005.0,78151.0,599682.0,61584.0,222121.0,22.8,0.0,0.0,0.0
1550,DE,Delaware,2021-04-21,1763,101430,11,2442,181.05,10416.2816,1.1296,250.7794,849255.0,87214.0,672471.0,69059.0,262007.0,26.9,0.0,0.0,0.0
1551,DE,Delaware,2021-04-28,1783,103248,20,1818,183.1039,10602.9798,2.0539,186.6982,944785.0,97024.0,739528.0,75945.0,304057.0,31.2,0.0,0.0,0.0
1552,DE,Delaware,2021-05-05,1796,104732,13,1484,184.4389,10755.3781,1.335,152.3983,1022065.0,104960.0,793383.0,81476.0,338706.0,34.8,0.0,0.0,0.0
1553,DE,Delaware,2021-05-12,1803,105765,7,1033,185.1578,10861.4613,0.7189,106.0832,1080765.0,110988.0,841297.0,86396.0,368580.0,37.9,0.0,0.0,0.0
